ine_code;municipality;province;ccaa;year;deceased;injured_hospitalized;injured_not_hospitalized
09226;Monterrubio de la Demanda;Burgos;Castilla y León;2023;0;0;0
09227;Montorio;Burgos;Castilla y León;2023;0;0;0
09228;Moradillo de Roa;Burgos;Castilla y León;2023;0;0;0
09229;Nava de Roa;Burgos;Castilla y León;2023;0;0;0
09230;Navas de Bureba;Burgos;Castilla y León;2023;;;
09231;Nebreda;Burgos;Castilla y León;2023;0;0;0
09232;Neila;Burgos;Castilla y León;2023;;;
09235;Olmedillo de Roa;Burgos;Castilla y León;2023;0;0;0
09236;Olmillos de Muñó;Burgos;Castilla y León;2023;;;
09238;Oña;Burgos;Castilla y León;2023;0;0;1
09239;Oquillas;Burgos;Castilla y León;2023;0;0;0
09241;Orbaneja Riopico;Burgos;Castilla y León;2023;0;0;0
09242;Padilla de Abajo;Burgos;Castilla y León;2023;0;0;0
09243;Padilla de Arriba;Burgos;Castilla y León;2023;0;0;0
09244;Padrones de Bureba;Burgos;Castilla y León;2023;;;
09246;Palacios de la Sierra;Burgos;Castilla y León;2023;0;0;0
09247;Palacios de Riopisuerga;Burgos;Castilla y León;2023;;;
09248;Palazuelos de la Sierra;Burgos;Castilla y León;2023;;;
09249;Palazuelos de Muñó;Burgos;Castilla y León;2023;;;
09250;Pampliega;Burgos;Castilla y León;2023;0;0;0
09251;Pancorbo;Burgos;Castilla y León;2023;0;0;0
09253;Pardilla;Burgos;Castilla y León;2023;0;0;0
09255;Partido de la Sierra en Tobalina;Burgos;Castilla y León;2023;0;0;0
09256;Pedrosa de Duero;Burgos;Castilla y León;2023;0;1;0
09257;Pedrosa del Páramo;Burgos;Castilla y León;2023;0;0;0
09258;Pedrosa del Príncipe;Burgos;Castilla y León;2023;0;0;0
09259;Pedrosa de Río Úrbel;Burgos;Castilla y León;2023;;;
09261;Peñaranda de Duero;Burgos;Castilla y León;2023;0;0;0
09262;Peral de Arlanza;Burgos;Castilla y León;2023;0;0;0
09265;Piérnigas;Burgos;Castilla y León;2023;0;0;0
09266;Pineda de la Sierra;Burgos;Castilla y León;2023;0;0;0
09267;Pineda Trasmonte;Burgos;Castilla y León;2023;0;0;0
09268;Pinilla de los Barruecos;Burgos;Castilla y León;2023;0;0;0
09269;Pinilla de los Moros;Burgos;Castilla y León;2023;0;0;0
09270;Pinilla Trasmonte;Burgos;Castilla y León;2023;0;0;0
09272;Poza de la Sal;Burgos;Castilla y León;2023;0;0;0
09273;Prádanos de Bureba;Burgos;Castilla y León;2023;0;0;0
09274;Pradoluengo;Burgos;Castilla y León;2023;0;0;0
09275;Presencio;Burgos;Castilla y León;2023;0;0;0
09276;"Puebla de Arganzón; La";Burgos;Castilla y León;2023;0;0;0
09277;Puentedura;Burgos;Castilla y León;2023;;;
09279;Quemada;Burgos;Castilla y León;2023;0;0;0
09280;Quintanabureba;Burgos;Castilla y León;2023;0;0;0
09281;Quintana del Pidio;Burgos;Castilla y León;2023;;;
09283;Quintanaélez;Burgos;Castilla y León;2023;;;
09287;Quintanaortuño;Burgos;Castilla y León;2023;0;0;0
09288;Quintanapalla;Burgos;Castilla y León;2023;0;0;0
09289;Quintanar de la Sierra;Burgos;Castilla y León;2023;0;1;3
09292;Quintanavides;Burgos;Castilla y León;2023;0;0;0
09294;Quintanilla de la Mata;Burgos;Castilla y León;2023;0;0;0
09295;Quintanilla del Coco;Burgos;Castilla y León;2023;0;0;0
09297;"Quintanillas; Las";Burgos;Castilla y León;2023;0;0;0
09298;Quintanilla San García;Burgos;Castilla y León;2023;;;
09301;Quintanilla Vivar;Burgos;Castilla y León;2023;0;0;0
09302;Rabanera del Pinar;Burgos;Castilla y León;2023;0;0;0
09303;Rábanos;Burgos;Castilla y León;2023;0;0;0
09304;Rabé de las Calzadas;Burgos;Castilla y León;2023;;;
09306;Rebolledo de la Torre;Burgos;Castilla y León;2023;;;
09307;Redecilla del Camino;Burgos;Castilla y León;2023;0;0;0
09308;Redecilla del Campo;Burgos;Castilla y León;2023;;;
09309;Regumiel de la Sierra;Burgos;Castilla y León;2023;0;0;0
09310;Reinoso;Burgos;Castilla y León;2023;;;
09311;Retuerta;Burgos;Castilla y León;2023;0;0;0
09312;"Revilla y Ahedo; La";Burgos;Castilla y León;2023;0;0;0
09314;Revilla del Campo;Burgos;Castilla y León;2023;0;0;0
09315;Revillarruz;Burgos;Castilla y León;2023;0;0;0
09316;Revilla Vallejera;Burgos;Castilla y León;2023;0;0;0
09317;Rezmondo;Burgos;Castilla y León;2023;;;
09318;Riocavado de la Sierra;Burgos;Castilla y León;2023;0;0;0
09321;Roa;Burgos;Castilla y León;2023;0;0;0
09323;Rojas;Burgos;Castilla y León;2023;;;
09325;Royuela de Río Franco;Burgos;Castilla y León;2023;0;0;0
09326;Rubena;Burgos;Castilla y León;2023;0;0;0
09327;Rublacedo de Abajo;Burgos;Castilla y León;2023;0;0;0
09328;Rucandio;Burgos;Castilla y León;2023;;;
09329;Salas de Bureba;Burgos;Castilla y León;2023;0;0;0
09330;Salas de los Infantes;Burgos;Castilla y León;2023;0;0;0
09332;Saldaña de Burgos;Burgos;Castilla y León;2023;0;0;0
09334;Salinillas de Bureba;Burgos;Castilla y León;2023;;;
09335;San Adrián de Juarros;Burgos;Castilla y León;2023;0;0;0
09337;San Juan del Monte;Burgos;Castilla y León;2023;0;0;0
09338;San Mamés de Burgos;Burgos;Castilla y León;2023;0;0;0
09339;San Martín de Rubiales;Burgos;Castilla y León;2023;0;0;0
09340;San Millán de Lara;Burgos;Castilla y León;2023;0;0;0
09343;Santa Cecilia;Burgos;Castilla y León;2023;0;0;0
09345;Santa Cruz de la Salceda;Burgos;Castilla y León;2023;;;
09346;Santa Cruz del Valle Urbión;Burgos;Castilla y León;2023;0;0;0
09347;Santa Gadea del Cid;Burgos;Castilla y León;2023;;;
09348;Santa Inés;Burgos;Castilla y León;2023;0;0;0
09350;Santa María del Campo;Burgos;Castilla y León;2023;0;0;0
09351;Santa María del Invierno;Burgos;Castilla y León;2023;0;0;0
09352;Santa María del Mercadillo;Burgos;Castilla y León;2023;0;0;0
09353;Santa María Rivarredonda;Burgos;Castilla y León;2023;0;0;0
09354;Santa Olalla de Bureba;Burgos;Castilla y León;2023;0;0;0
09355;Santibáñez de Esgueva;Burgos;Castilla y León;2023;;;
09356;Santibáñez del Val;Burgos;Castilla y León;2023;;;
09358;Santo Domingo de Silos;Burgos;Castilla y León;2023;0;0;0
09360;San Vicente del Valle;Burgos;Castilla y León;2023;;;
09361;Sargentes de la Lora;Burgos;Castilla y León;2023;;;
09362;Sarracín;Burgos;Castilla y León;2023;0;0;0
09363;Sasamón;Burgos;Castilla y León;2023;0;0;0
09365;"Sequera de Haza; La";Burgos;Castilla y León;2023;;;
09366;Solarana;Burgos;Castilla y León;2023;;;
09368;Sordillos;Burgos;Castilla y León;2023;;;
09369;Sotillo de la Ribera;Burgos;Castilla y León;2023;0;0;0
09372;Sotragero;Burgos;Castilla y León;2023;0;0;0
09373;Sotresgudo;Burgos;Castilla y León;2023;0;0;0
09374;Susinos del Páramo;Burgos;Castilla y León;2023;0;0;0
09375;Tamarón;Burgos;Castilla y León;2023;;;
09377;Tardajos;Burgos;Castilla y León;2023;0;0;0
09378;Tejada;Burgos;Castilla y León;2023;0;0;0
09380;Terradillos de Esgueva;Burgos;Castilla y León;2023;0;0;0
09381;Tinieblas de la Sierra;Burgos;Castilla y León;2023;0;0;0
09382;Tobar;Burgos;Castilla y León;2023;;;
09384;Tordómar;Burgos;Castilla y León;2023;;;
09386;Torrecilla del Monte;Burgos;Castilla y León;2023;;;
09387;Torregalindo;Burgos;Castilla y León;2023;0;0;0
09388;Torrelara;Burgos;Castilla y León;2023;0;0;0
09389;Torrepadre;Burgos;Castilla y León;2023;0;0;0
09390;Torresandino;Burgos;Castilla y León;2023;0;0;0
09391;Tórtoles de Esgueva;Burgos;Castilla y León;2023;0;0;0
09392;Tosantos;Burgos;Castilla y León;2023;;;
09394;Trespaderne;Burgos;Castilla y León;2023;0;0;0
09395;Tubilla del Agua;Burgos;Castilla y León;2023;0;0;0
09396;Tubilla del Lago;Burgos;Castilla y León;2023;0;0;0
09398;Úrbel del Castillo;Burgos;Castilla y León;2023;0;0;0
09400;Vadocondes;Burgos;Castilla y León;2023;0;0;0
09403;Valdeande;Burgos;Castilla y León;2023;;;
09405;Valdezate;Burgos;Castilla y León;2023;0;0;0
09406;Valdorros;Burgos;Castilla y León;2023;0;0;0
09407;Valmala;Burgos;Castilla y León;2023;0;0;0
09408;Vallarta de Bureba;Burgos;Castilla y León;2023;0;0;0
09409;Valle de Manzanedo;Burgos;Castilla y León;2023;0;0;0
09410;Valle de Mena;Burgos;Castilla y León;2023;0;0;0
09411;Valle de Oca;Burgos;Castilla y León;2023;0;0;0
09412;Valle de Tobalina;Burgos;Castilla y León;2023;0;0;0
09413;Valle de Valdebezana;Burgos;Castilla y León;2023;0;0;0
09414;Valle de Valdelaguna;Burgos;Castilla y León;2023;;;
09415;Valle de Valdelucio;Burgos;Castilla y León;2023;0;0;0
09416;Valle de Zamanzas;Burgos;Castilla y León;2023;0;0;0
09417;Vallejera;Burgos;Castilla y León;2023;0;0;0
09418;Valles de Palenzuela;Burgos;Castilla y León;2023;;;
09419;Valluércanes;Burgos;Castilla y León;2023;;;
09421;"Vid y Barrios; La";Burgos;Castilla y León;2023;0;0;0
09422;"Vid de Bureba; La";Burgos;Castilla y León;2023;0;0;0
09423;Vileña;Burgos;Castilla y León;2023;;;
09424;Viloria de Rioja;Burgos;Castilla y León;2023;0;0;0
09425;Vilviestre del Pinar;Burgos;Castilla y León;2023;0;0;0
09427;Villadiego;Burgos;Castilla y León;2023;0;0;0
09428;Villaescusa de Roa;Burgos;Castilla y León;2023;;;
09429;Villaescusa la Sombría;Burgos;Castilla y León;2023;0;0;0
09430;Villaespasa;Burgos;Castilla y León;2023;;;
09431;Villafranca Montes de Oca;Burgos;Castilla y León;2023;0;0;0
09432;Villafruela;Burgos;Castilla y León;2023;0;0;0
09433;Villagalijo;Burgos;Castilla y León;2023;0;0;0
09434;Villagonzalo Pedernales;Burgos;Castilla y León;2023;0;0;0
09437;Villahoz;Burgos;Castilla y León;2023;0;0;0
09438;Villalba de Duero;Burgos;Castilla y León;2023;0;0;1
09439;Villalbilla de Burgos;Burgos;Castilla y León;2023;0;0;0
09440;Villalbilla de Gumiel;Burgos;Castilla y León;2023;;;
09441;Villaldemiro;Burgos;Castilla y León;2023;0;0;0
09442;Villalmanzo;Burgos;Castilla y León;2023;0;0;0
09443;Villamayor de los Montes;Burgos;Castilla y León;2023;0;0;0
09444;Villamayor de Treviño;Burgos;Castilla y León;2023;;;
09445;Villambistia;Burgos;Castilla y León;2023;;;
09446;Villamedianilla;Burgos;Castilla y León;2023;;;
09447;Villamiel de la Sierra;Burgos;Castilla y León;2023;0;0;0
09448;Villangómez;Burgos;Castilla y León;2023;0;0;0
09449;Villanueva de Argaño;Burgos;Castilla y León;2023;0;0;0
09450;Villanueva de Carazo;Burgos;Castilla y León;2023;;;
09451;Villanueva de Gumiel;Burgos;Castilla y León;2023;0;0;0
09454;Villanueva de Teba;Burgos;Castilla y León;2023;0;0;0
09455;Villaquirán de la Puebla;Burgos;Castilla y León;2023;0;0;0
09456;Villaquirán de los Infantes;Burgos;Castilla y León;2023;0;0;0
09458;Villariezo;Burgos;Castilla y León;2023;0;0;0
09460;Villasandino;Burgos;Castilla y León;2023;0;0;0
09463;Villasur de Herreros;Burgos;Castilla y León;2023;0;0;0
09464;Villatuelda;Burgos;Castilla y León;2023;0;0;0
09466;Villaverde del Monte;Burgos;Castilla y León;2023;0;0;0
09467;Villaverde-Mogina;Burgos;Castilla y León;2023;0;0;0
09471;Villayerno Morquillas;Burgos;Castilla y León;2023;0;0;0
09472;Villazopeque;Burgos;Castilla y León;2023;0;0;0
09473;Villegas;Burgos;Castilla y León;2023;;;
09476;Villoruebo;Burgos;Castilla y León;2023;;;
09478;Vizcaínos;Burgos;Castilla y León;2023;;;
09480;Zael;Burgos;Castilla y León;2023;;;
09482;Zarzosa de Río Pisuerga;Burgos;Castilla y León;2023;;;
09483;Zazuar;Burgos;Castilla y León;2023;0;0;0
09485;Zuñeda;Burgos;Castilla y León;2023;0;0;0
09901;Quintanilla del Agua y Tordueles;Burgos;Castilla y León;2023;0;0;0
09902;Valle de Santibáñez;Burgos;Castilla y León;2023;0;0;0
09903;Villarcayo de Merindad de Castilla la Vieja;Burgos;Castilla y León;2023;0;0;1
09904;Valle de las Navas;Burgos;Castilla y León;2023;0;0;0
09905;Valle de Sedano;Burgos;Castilla y León;2023;0;0;0
09906;Merindad de Río Ubierna;Burgos;Castilla y León;2023;0;0;0
09907;Alfoz de Quintanadueñas;Burgos;Castilla y León;2023;0;0;0
09908;Valle de Losa;Burgos;Castilla y León;2023;0;0;0
10000;Caceres ( municipio sin especificar);Cáceres;Extremadura;2023;;;
10001;Abadía;Cáceres;Extremadura;2023;0;0;0
10002;Abertura;Cáceres;Extremadura;2023;0;0;0
10003;Acebo;Cáceres;Extremadura;2023;0;0;0
10004;Acehúche;Cáceres;Extremadura;2023;0;0;0
10005;Aceituna;Cáceres;Extremadura;2023;0;0;0
10006;Ahigal;Cáceres;Extremadura;2023;0;0;0
10007;Albalá;Cáceres;Extremadura;2023;0;0;0
10008;Alcántara;Cáceres;Extremadura;2023;0;1;0
10009;Alcollarín;Cáceres;Extremadura;2023;0;0;0
10010;Alcuéscar;Cáceres;Extremadura;2023;0;1;0
10011;Aldeacentenera;Cáceres;Extremadura;2023;;;
10012;Aldea del Cano;Cáceres;Extremadura;2023;0;0;0
10013;"Aldea del Obispo; La";Cáceres;Extremadura;2023;;;
10014;Aldeanueva de la Vera;Cáceres;Extremadura;2023;0;0;0
10015;Aldeanueva del Camino;Cáceres;Extremadura;2023;0;0;0
10016;Aldehuela de Jerte;Cáceres;Extremadura;2023;0;0;4
10017;Alía;Cáceres;Extremadura;2023;0;0;0
10018;Aliseda;Cáceres;Extremadura;2023;0;0;0
10019;Almaraz;Cáceres;Extremadura;2023;0;0;0
10020;Almoharín;Cáceres;Extremadura;2023;1;1;0
10021;Arroyo de la Luz;Cáceres;Extremadura;2023;0;0;0
10022;Arroyomolinos de la Vera;Cáceres;Extremadura;2023;0;0;0
10023;Arroyomolinos;Cáceres;Extremadura;2023;0;0;0
10024;Baños de Montemayor;Cáceres;Extremadura;2023;0;0;1
10025;Barrado;Cáceres;Extremadura;2023;0;0;0
10026;Belvís de Monroy;Cáceres;Extremadura;2023;0;0;0
10027;Benquerencia;Cáceres;Extremadura;2023;;;
10028;Berrocalejo;Cáceres;Extremadura;2023;;;
10029;Berzocana;Cáceres;Extremadura;2023;0;0;0
10030;Bohonal de Ibor;Cáceres;Extremadura;2023;0;0;0
10031;Botija;Cáceres;Extremadura;2023;0;0;0
10032;Brozas;Cáceres;Extremadura;2023;0;0;1
10033;Cabañas del Castillo;Cáceres;Extremadura;2023;0;0;0
10034;Cabezabellosa;Cáceres;Extremadura;2023;0;0;0
10035;Cabezuela del Valle;Cáceres;Extremadura;2023;0;1;0
10036;Cabrero;Cáceres;Extremadura;2023;0;0;0
10037;Cáceres;Cáceres;Extremadura;2023;1;8;149
10038;Cachorrilla;Cáceres;Extremadura;2023;0;0;1
10039;Cadalso;Cáceres;Extremadura;2023;0;0;0
10040;Calzadilla;Cáceres;Extremadura;2023;0;0;0
10041;Caminomorisco;Cáceres;Extremadura;2023;0;1;2
10042;Campillo de Deleitosa;Cáceres;Extremadura;2023;0;0;0
10043;Campo Lugar;Cáceres;Extremadura;2023;0;0;0
10044;Cañamero;Cáceres;Extremadura;2023;0;0;3
10045;Cañaveral;Cáceres;Extremadura;2023;0;0;0
10046;Carbajo;Cáceres;Extremadura;2023;0;0;0
10047;Carcaboso;Cáceres;Extremadura;2023;0;0;0
10048;Carrascalejo;Cáceres;Extremadura;2023;0;0;0
10049;Casar de Cáceres;Cáceres;Extremadura;2023;1;0;0
10050;Casar de Palomero;Cáceres;Extremadura;2023;0;0;0
10051;Casares de las Hurdes;Cáceres;Extremadura;2023;0;0;0
10052;Casas de Don Antonio;Cáceres;Extremadura;2023;0;0;0
10053;Casas de Don Gómez;Cáceres;Extremadura;2023;0;0;0
10054;Casas del Castañar;Cáceres;Extremadura;2023;0;0;0
10055;Casas del Monte;Cáceres;Extremadura;2023;0;0;0
10056;Casas de Millán;Cáceres;Extremadura;2023;0;0;0
10057;Casas de Miravete;Cáceres;Extremadura;2023;0;0;0
10058;Casatejada;Cáceres;Extremadura;2023;1;0;0
10059;Casillas de Coria;Cáceres;Extremadura;2023;;;
10060;Castañar de Ibor;Cáceres;Extremadura;2023;0;0;0
10061;Ceclavín;Cáceres;Extremadura;2023;0;0;0
10062;Cedillo;Cáceres;Extremadura;2023;0;0;0
10063;Cerezo;Cáceres;Extremadura;2023;0;0;0
10064;Cilleros;Cáceres;Extremadura;2023;0;0;0
10065;Collado de la Vera;Cáceres;Extremadura;2023;0;0;0
10066;Conquista de la Sierra;Cáceres;Extremadura;2023;0;0;0
10067;Coria;Cáceres;Extremadura;2023;0;3;14
10068;Cuacos de Yuste;Cáceres;Extremadura;2023;0;0;2
10069;"Cumbre; La";Cáceres;Extremadura;2023;0;0;0
10070;Deleitosa;Cáceres;Extremadura;2023;0;0;0
10071;Descargamaría;Cáceres;Extremadura;2023;0;0;0
10072;Eljas;Cáceres;Extremadura;2023;0;0;0
10073;Escurial;Cáceres;Extremadura;2023;1;0;0
10075;Fresnedoso de Ibor;Cáceres;Extremadura;2023;0;0;0
10076;Galisteo;Cáceres;Extremadura;2023;0;0;0
10077;Garciaz;Cáceres;Extremadura;2023;0;0;0
10078;"Garganta; La";Cáceres;Extremadura;2023;;;
10079;Garganta la Olla;Cáceres;Extremadura;2023;0;0;0
10080;Gargantilla;Cáceres;Extremadura;2023;0;0;0
10081;Gargüera;Cáceres;Extremadura;2023;0;0;0
10082;Garrovillas de Alconétar;Cáceres;Extremadura;2023;0;0;0
10083;Garvín;Cáceres;Extremadura;2023;0;0;0
10084;Gata;Cáceres;Extremadura;2023;0;0;0
10085;"Gordo; El";Cáceres;Extremadura;2023;0;0;0
10086;"Granja; La";Cáceres;Extremadura;2023;0;0;0
10087;Guadalupe;Cáceres;Extremadura;2023;0;0;0
10088;Guijo de Coria;Cáceres;Extremadura;2023;0;0;0
10089;Guijo de Galisteo;Cáceres;Extremadura;2023;0;0;0
10090;Guijo de Granadilla;Cáceres;Extremadura;2023;0;0;0
10091;Guijo de Santa Bárbara;Cáceres;Extremadura;2023;0;1;0
10092;Herguijuela;Cáceres;Extremadura;2023;;;
10093;Hernán-Pérez;Cáceres;Extremadura;2023;0;0;0
10094;Herrera de Alcántara;Cáceres;Extremadura;2023;0;0;0
10095;Herreruela;Cáceres;Extremadura;2023;0;0;0
10096;Hervás;Cáceres;Extremadura;2023;0;0;0
10097;Higuera;Cáceres;Extremadura;2023;0;0;0
10098;Hinojal;Cáceres;Extremadura;2023;0;0;1
10099;Holguera;Cáceres;Extremadura;2023;0;0;0
10100;Hoyos;Cáceres;Extremadura;2023;0;0;0
10101;Huélaga;Cáceres;Extremadura;2023;;;
10102;Ibahernando;Cáceres;Extremadura;2023;0;0;0
10103;Jaraicejo;Cáceres;Extremadura;2023;0;0;0
10104;Jaraíz de la Vera;Cáceres;Extremadura;2023;0;1;4
10105;Jarandilla de la Vera;Cáceres;Extremadura;2023;0;0;0
10106;Jarilla;Cáceres;Extremadura;2023;0;0;0
10107;Jerte;Cáceres;Extremadura;2023;0;0;0
10108;Ladrillar;Cáceres;Extremadura;2023;0;0;0
10109;Logrosán;Cáceres;Extremadura;2023;0;0;0
10110;Losar de la Vera;Cáceres;Extremadura;2023;0;0;0
10111;Madrigal de la Vera;Cáceres;Extremadura;2023;0;0;1
10112;Madrigalejo;Cáceres;Extremadura;2023;0;0;0
10113;Madroñera;Cáceres;Extremadura;2023;0;0;0
10114;Majadas;Cáceres;Extremadura;2023;0;1;0
10115;Malpartida de Cáceres;Cáceres;Extremadura;2023;0;0;1
10116;Malpartida de Plasencia;Cáceres;Extremadura;2023;0;1;0
10117;Marchagaz;Cáceres;Extremadura;2023;;;
10118;Mata de Alcántara;Cáceres;Extremadura;2023;0;0;0
10119;Membrío;Cáceres;Extremadura;2023;0;0;0
10120;Mesas de Ibor;Cáceres;Extremadura;2023;0;0;0
10121;Miajadas;Cáceres;Extremadura;2023;0;0;0
10122;Millanes;Cáceres;Extremadura;2023;0;0;0
10123;Mirabel;Cáceres;Extremadura;2023;0;0;0
10124;Mohedas de Granadilla;Cáceres;Extremadura;2023;0;0;0
10125;Monroy;Cáceres;Extremadura;2023;0;0;0
10126;Montánchez;Cáceres;Extremadura;2023;0;0;0
10127;Montehermoso;Cáceres;Extremadura;2023;0;0;0
10128;Moraleja;Cáceres;Extremadura;2023;0;0;4
10129;Morcillo;Cáceres;Extremadura;2023;0;0;0
10130;Navaconcejo;Cáceres;Extremadura;2023;0;0;0
10131;Navalmoral de la Mata;Cáceres;Extremadura;2023;0;1;5
10132;Navalvillar de Ibor;Cáceres;Extremadura;2023;0;0;0
10133;Navas del Madroño;Cáceres;Extremadura;2023;0;0;0
10134;Navezuelas;Cáceres;Extremadura;2023;0;0;0
10135;Nuñomoral;Cáceres;Extremadura;2023;0;0;0
10136;Oliva de Plasencia;Cáceres;Extremadura;2023;0;0;0
10137;Palomero;Cáceres;Extremadura;2023;;;
10138;Pasarón de la Vera;Cáceres;Extremadura;2023;0;0;0
10139;Pedroso de Acim;Cáceres;Extremadura;2023;0;0;0
10140;Peraleda de la Mata;Cáceres;Extremadura;2023;0;0;0
10141;Peraleda de San Román;Cáceres;Extremadura;2023;0;0;0
10142;Perales del Puerto;Cáceres;Extremadura;2023;0;0;0
10143;Pescueza;Cáceres;Extremadura;2023;;;
10144;"Pesga; La";Cáceres;Extremadura;2023;0;0;0
10145;Piedras Albas;Cáceres;Extremadura;2023;;;
10146;Pinofranqueado;Cáceres;Extremadura;2023;0;0;0
10147;Piornal;Cáceres;Extremadura;2023;0;0;0
10148;Plasencia;Cáceres;Extremadura;2023;0;2;21
10149;Plasenzuela;Cáceres;Extremadura;2023;;;
10150;Portaje;Cáceres;Extremadura;2023;0;0;0
10151;Portezuelo;Cáceres;Extremadura;2023;0;0;0
10152;Pozuelo de Zarzón;Cáceres;Extremadura;2023;0;0;0
10153;Puerto de Santa Cruz;Cáceres;Extremadura;2023;0;0;0
10154;Rebollar;Cáceres;Extremadura;2023;;;
10155;Riolobos;Cáceres;Extremadura;2023;0;0;1
10156;Robledillo de Gata;Cáceres;Extremadura;2023;;;
10157;Robledillo de la Vera;Cáceres;Extremadura;2023;;;
10158;Robledillo de Trujillo;Cáceres;Extremadura;2023;0;0;0
10159;Robledollano;Cáceres;Extremadura;2023;0;0;0
10160;Romangordo;Cáceres;Extremadura;2023;0;0;0
10161;Ruanes;Cáceres;Extremadura;2023;0;0;0
10162;Salorino;Cáceres;Extremadura;2023;0;0;0
10163;Salvatierra de Santiago;Cáceres;Extremadura;2023;0;0;0
10164;San Martín de Trevejo;Cáceres;Extremadura;2023;0;0;0
10165;Santa Ana;Cáceres;Extremadura;2023;;;
10166;Santa Cruz de la Sierra;Cáceres;Extremadura;2023;0;0;1
10167;Santa Cruz de Paniagua;Cáceres;Extremadura;2023;0;0;0
10168;Santa Marta de Magasca;Cáceres;Extremadura;2023;;;
10169;Santiago de Alcántara;Cáceres;Extremadura;2023;0;0;0
10170;Santiago del Campo;Cáceres;Extremadura;2023;0;0;0
10171;Santibáñez el Alto;Cáceres;Extremadura;2023;0;0;0
10172;Santibáñez el Bajo;Cáceres;Extremadura;2023;0;0;0
10173;Saucedilla;Cáceres;Extremadura;2023;0;0;0
10174;Segura de Toro;Cáceres;Extremadura;2023;;;
10175;Serradilla;Cáceres;Extremadura;2023;0;0;0
10176;Serrejón;Cáceres;Extremadura;2023;0;0;0
10177;Sierra de Fuentes;Cáceres;Extremadura;2023;0;0;0
10178;Talaván;Cáceres;Extremadura;2023;0;0;0
10179;Talaveruela de la Vera;Cáceres;Extremadura;2023;0;0;0
10180;Talayuela;Cáceres;Extremadura;2023;1;0;0
10181;Tejeda de Tiétar;Cáceres;Extremadura;2023;0;0;1
10182;Toril;Cáceres;Extremadura;2023;0;0;0
10183;Tornavacas;Cáceres;Extremadura;2023;0;0;0
10184;"Torno; El";Cáceres;Extremadura;2023;0;0;0
10185;Torrecilla de los Ángeles;Cáceres;Extremadura;2023;0;0;0
10186;Torrecillas de la Tiesa;Cáceres;Extremadura;2023;0;0;0
10187;Torre de Don Miguel;Cáceres;Extremadura;2023;0;0;2
10188;Torre de Santa María;Cáceres;Extremadura;2023;;;
10189;Torrejoncillo;Cáceres;Extremadura;2023;0;0;0
